Arrival rate1H,Finish rate1H,Num of unique resource1H,Process active time1H,Service time per case1H,Time in process per case1H,Waiting time in process per case1H,Num in process case1H
3,0,13,646.9000000000002,3233.3277777777776,215.63333333333333,0.0,165.0
4,0,16,2710.25,5866.008333333332,677.5625,0.0,165.0
6,0,25,3327.7000000000007,4634.76388888889,554.6166666666667,0.0,165.0
6,0,15,2128.3166666666666,2700.3444444444444,354.71944444444443,0.0,167.0
7,0,21,2498.75,2742.8866666666668,499.75,0.0,171.0
7,0,17,2494.866666666667,2026.0785714285714,356.4095238095239,0.0,177.0
4,0,8,854.9333333333334,1942.2458333333332,213.73333333333332,0.0,178.0
3,0,4,1485.1333333333332,722.5388888888889,495.04444444444437,0.0,180.0
1,0,3,396.8,806.5666666666667,396.8,0.0,178.0
2,0,6,411.95,495.44166666666666,205.975,0.0,180.0
2,0,8,989.9333333333334,1807.6083333333333,494.9666666666667,0.0,182.0
2,0,3,24.3,29.91666666666667,12.15,0.0,184.0
1,0,5,744.55,2815.766666666667,744.55,0.0,185.0
4,0,12,172.08333333333331,57.45,57.36111111111111,0.0,183.0
3,0,13,1182.85,2416.061111111111,394.2833333333333,0.0,183.0
2,0,7,1170.85,2279.275,585.425,0.0,182.0
1,0,2,1.4666666666666666,1.9833333333333332,1.4666666666666666,0.0,181.0
6,0,18,2232.7333333333336,2670.7305555555554,372.12222222222226,0.0,180.0
2,0,9,500.55,1301.8249999999996,250.275,0.0,182.0
5,0,18,1553.4166666666665,1740.2900000000004,310.68333333333334,0.0,185.0
1,0,6,769.55,1570.2333333333331,769.55,0.0,186.0
1,0,3,212.01666666666668,498.85,212.01666666666668,0.0,187.0
2,0,10,967.3833333333333,1358.0666666666666,483.69166666666666,0.0,189.0
1,0,6,323.81666666666666,1025.2,323.81666666666666,0.0,190.0
2,0,11,1102.1166666666668,6044.0666666666675,551.0583333333334,0.0,192.0
1,0,1,32.18333333333333,32.18333333333333,32.18333333333333,0.0,193.0
1,0,7,368.86666666666673,1527.6166666666666,368.86666666666673,0.0,194.0
1,0,1,25.83333333333333,25.83333333333333,25.83333333333333,0.0,195.0
3,0,9,815.8833333333333,1684.2666666666669,271.9611111111111,0.0,198.0
2,0,6,840.0999999999998,1140.4916666666666,420.05,0.0,200.0
4,0,12,788.4166666666667,1216.525,197.10416666666669,0.0,204.0
5,0,10,879.9333333333334,726.2033333333333,175.98666666666668,0.0,209.0
3,0,4,70.38333333333333,78.66666666666667,23.461111111111112,0.0,212.0
4,0,9,593.6833333333334,754.2888888888889,197.89444444444447,0.0,216.0
4,0,19,1740.4833333333331,2732.3625,435.1208333333333,0.0,220.0
4,0,9,372.06666666666666,707.125,93.01666666666668,0.0,224.0
3,0,3,63.25,50.32222222222222,21.08333333333333,0.0,227.0
2,0,7,950.95,1394.091666666667,475.475,0.0,229.0
3,0,10,953.3,1658.611111111111,317.76666666666665,0.0,232.0
4,0,18,1945.6166666666668,2214.108333333333,486.4041666666667,0.0,236.0
3,0,5,282.76666666666665,174.92777777777783,94.25555555555556,0.0,239.0
4,0,11,695.9333333333334,794.1,173.98333333333335,0.0,243.0
4,21,9,320.81666666666666,189.57916666666668,80.20416666666667,0.0,247.0
1,7,4,195.31666666666663,1264.0,195.31666666666663,0.0,227.0
4,5,3,2.833333333333333,0.7166666666666667,0.7083333333333334,0.0,224.0
7,0,15,1571.55,1652.4619047619046,224.50714285714284,0.0,223.0
5,0,8,978.7666666666668,571.8100000000002,195.75333333333336,0.0,221.0
2,0,1,1.0666666666666669,0.5333333333333333,0.5333333333333333,0.0,218.0
4,0,5,388.7,141.1375,97.175,0.0,217.0
2,0,11,1073.6833333333334,1962.283333333333,536.8416666666667,0.0,215.0
5,0,7,579.5166666666668,274.31,115.90333333333334,0.0,209.0
3,0,14,1592.3666666666668,4520.405555555556,530.7888888888889,0.0,208.0
8,0,16,2538.633333333333,1054.7604166666667,317.32916666666665,0.0,209.0
2,0,5,420.4333333333333,760.6083333333332,210.21666666666667,0.0,204.0
7,0,11,1191.8833333333334,451.7055555555555,198.64722222222224,0.0,206.0
6,0,17,1815.533333333333,1121.7083333333333,302.5888888888889,0.0,212.0
4,1,21,1520.416666666667,4119.329166666666,380.10416666666674,0.0,216.0
2,7,3,26.950000000000006,53.53333333333333,13.475,0.0,218.0
1,9,2,9.833333333333334,26.65,9.833333333333334,0.0,219.0
1,6,9,748.7333333333332,6127.6,748.7333333333332,0.0,220.0
1,1,5,316.9166666666667,526.8666666666667,316.9166666666667,0.0,221.0
5,3,16,1148.8,2027.28,229.76,0.0,218.0
5,5,11,1062.4833333333333,1521.236666666667,212.49666666666667,0.0,214.0
2,0,5,417.35,343.81666666666666,208.675,0.0,213.0
3,0,6,242.81666666666663,684.5166666666665,80.93888888888887,0.0,207.0
3,0,20,2880.883333333333,9125.283333333333,960.2944444444445,0.0,209.0
5,0,13,1842.5166666666669,1397.763333333333,368.5033333333333,0.0,208.0
7,0,14,1682.95,2886.761904761905,240.42142857142858,0.0,210.0
2,0,3,0.5666666666666667,0.5166666666666666,0.2833333333333333,0.0,209.0
2,0,7,210.3333333333333,1014.1916666666667,105.16666666666666,0.0,210.0
4,0,9,402.91666666666674,486.46111111111117,134.30555555555554,0.0,208.0
4,0,15,2320.883333333333,3118.870833333333,580.2208333333333,0.0,209.0
4,0,14,1177.7,4500.55,294.425,0.0,208.0
3,0,10,867.0166666666668,1543.8833333333332,289.0055555555556,0.0,211.0
7,2,22,1885.8166666666666,2010.022222222222,314.30277777777775,0.0,218.0
1,6,1,9.333333333333334,9.333333333333334,9.333333333333334,0.0,219.0
1,6,5,726.9833333333332,1120.1,726.9833333333332,0.0,220.0
1,2,6,588.15,2314.866666666667,588.15,0.0,221.0
1,2,1,2.75,2.75,2.75,0.0,222.0
3,4,13,1282.1166666666668,3090.8611111111113,427.37222222222226,0.0,218.0
5,3,24,2936.85,10337.846666666668,587.37,0.0,217.0
7,0,12,1497.7,1005.2690476190477,213.95714285714286,0.0,219.0
3,0,4,150.70000000000005,98.2,50.23333333333334,0.0,216.0
7,0,25,1808.466666666667,5437.945238095236,258.3523809523809,0.0,221.0
5,0,16,1763.2333333333331,2188.233333333333,352.64666666666665,0.0,224.0
1,0,1,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,219.0
5,0,11,813.1833333333334,801.1666666666667,203.29583333333335,0.0,222.0
1,0,9,446.6,11224.566666666668,446.6,0.0,220.0
5,0,18,1200.4333333333334,1825.4916666666666,300.10833333333335,0.0,222.0
7,0,27,3639.6166666666654,9271.688095238094,519.9452380952381,0.0,225.0
7,0,24,2364.583333333333,3188.1785714285716,337.79761904761915,0.0,229.0
3,0,16,1172.0333333333333,2023.5388888888888,390.6777777777778,0.0,232.0
4,0,10,795.9499999999998,1433.8708333333334,198.9875,0.0,236.0
6,11,13,1372.9166666666667,1412.55,274.58333333333337,0.0,242.0
1,7,5,635.4333333333333,1638.216666666667,635.4333333333333,0.0,243.0
2,2,3,195.1833333333333,117.78333333333332,97.59166666666668,0.0,245.0
2,6,6,265.15,997.2583333333333,132.575,0.0,236.0
2,6,7,539.7833333333333,1577.4,269.89166666666665,0.0,231.0
2,0,4,741.4166666666667,1098.0916666666667,370.70833333333337,0.0,229.0
4,0,7,597.9666666666667,1242.6666666666665,298.98333333333335,0.0,225.0
6,0,19,2008.05,1734.805555555556,334.675,0.0,229.0
5,0,22,3277.5333333333333,5696.753333333332,655.5066666666668,0.0,232.0
3,0,7,312.1666666666667,373.5777777777778,104.05555555555556,0.0,227.0
6,0,10,815.4333333333334,231.02222222222224,135.90555555555557,0.0,231.0
3,0,10,1231.9833333333333,876.7611111111112,410.66111111111115,0.0,227.0
2,0,4,917.7666666666668,820.7666666666668,458.88333333333327,0.0,227.0
7,0,21,2444.383333333333,1670.4761904761906,349.197619047619,0.0,228.0
3,0,13,1178.6,2563.583333333333,392.86666666666673,0.0,225.0
6,0,15,2872.066666666667,2790.7888888888892,478.6777777777778,0.0,231.0
5,0,18,1849.0,1738.83,369.8,0.0,236.0
1,4,7,759.2333333333332,3156.683333333333,759.2333333333332,0.0,237.0
1,2,8,410.5,5906.533333333334,410.5,0.0,238.0
2,5,4,204.96666666666667,198.1833333333333,102.48333333333332,0.0,240.0
3,10,13,597.55,1435.583333333333,199.1833333333333,0.0,240.0
3,9,8,415.3,459.9611111111112,138.43333333333334,0.0,239.0
2,0,10,0.15,0.15,0.15,0.0,241.0
7,0,13,1498.1166666666668,1491.7805555555558,249.68611111111113,0.0,246.0
8,0,18,1814.1500000000005,1070.1857142857143,259.1642857142857,0.0,245.0
3,0,15,1384.083333333333,3654.955555555555,461.36111111111114,0.0,244.0
6,0,17,2311.483333333333,1809.4722222222226,385.2472222222222,0.0,241.0
1,0,3,315.25,931.0666666666667,315.25,0.0,238.0
4,0,9,454.16666666666674,1424.0166666666669,151.38888888888889,0.0,240.0
4,0,14,928.3,2424.433333333333,232.075,0.0,239.0
2,0,11,737.0500000000002,4349.033333333333,368.525,0.0,231.0
4,0,14,990.3,4576.933333333333,330.1,0.0,226.0
2,0,14,514.6,6501.4416666666675,257.3,0.0,228.0
4,0,7,750.4166666666665,349.7333333333333,187.60416666666663,0.0,232.0
2,0,3,332.2,389.9166666666666,166.1,0.0,234.0
1,6,5,393.53333333333336,1918.216666666667,393.53333333333336,0.0,235.0
1,0,14,912.7666666666668,16298.4,912.7666666666668,0.0,236.0
2,0,7,311.9666666666667,2030.65,155.98333333333338,0.0,234.0
4,0,16,1325.6333333333334,3974.2625,331.40833333333336,0.0,232.0
1,0,6,740.7333333333332,1837.466666666667,740.7333333333332,0.0,230.0
1,0,7,55.36666666666667,334.05,55.36666666666667,0.0,230.0
1,0,2,292.93333333333334,937.0166666666668,292.93333333333334,0.0,229.0
1,0,4,286.8333333333333,522.3,286.8333333333333,0.0,230.0
3,0,7,308.93333333333334,381.83888888888885,102.97777777777776,0.0,229.0
5,0,12,1943.283333333333,1577.176666666667,388.6566666666666,0.0,234.0
3,0,17,1067.15,2227.394444444445,355.71666666666664,0.0,237.0
2,0,9,765.0,2517.558333333333,382.5,0.0,239.0
1,0,2,228.63333333333333,343.55,228.63333333333333,0.0,240.0
2,0,8,992.7333333333332,1471.7,496.36666666666673,0.0,242.0
2,0,4,457.38333333333327,652.7416666666667,228.69166666666663,0.0,244.0
1,0,6,329.3,1821.9833333333331,329.3,0.0,245.0
1,0,8,448.3,4117.016666666666,448.3,0.0,246.0
3,0,9,456.65,660.3000000000002,152.21666666666667,0.0,249.0
3,0,9,456.8,1144.6722222222222,152.26666666666662,0.0,252.0
1,0,2,25.43333333333333,66.76666666666667,25.43333333333333,0.0,253.0
3,0,9,642.4,1265.2611111111114,214.13333333333333,0.0,256.0
3,0,9,731.5,683.8722222222223,243.83333333333331,0.0,259.0
3,0,14,1351.1833333333334,3014.605555555556,450.3944444444445,0.0,262.0
3,0,8,646.0,539.35,215.33333333333331,0.0,265.0
4,0,12,1696.4833333333331,1136.0416666666665,424.1208333333333,0.0,269.0
4,0,12,1952.65,1773.8666666666668,488.1625,0.0,273.0
2,4,4,44.31666666666666,62.04166666666666,22.15833333333333,0.0,275.0
1,2,1,5.4,5.4,5.4,0.0,276.0
1,3,1,1.5,1.5,1.5,0.0,277.0
4,7,12,1.2166666666666666,0.4222222222222222,0.4055555555555555,0.0,264.0
2,9,7,528.0,1653.9916666666666,264.0,0.0,262.0
9,1,19,2632.2666666666664,2169.977777777778,292.47407407407405,0.0,265.0
3,0,10,465.95,1454.033333333333,155.31666666666666,0.0,264.0
4,0,9,364.48333333333335,345.57083333333327,91.12083333333334,0.0,262.0
9,0,24,3839.15,5761.20925925926,426.5722222222223,0.0,269.0
10,0,17,2816.9,1277.2055555555555,312.9888888888889,0.0,276.0
1,0,5,402.33333333333326,1464.333333333333,402.33333333333326,0.0,270.0
9,0,15,1564.5166666666667,2280.6714285714293,223.50238095238086,0.0,276.0
3,0,9,613.7833333333333,995.5055555555556,204.59444444444443,0.0,270.0
5,0,21,1778.85,5541.506666666666,355.7700000000001,0.0,268.0
3,0,15,1747.2333333333331,2970.055555555556,582.4111111111113,0.0,262.0
5,0,17,1128.6833333333334,1278.65,225.73666666666668,0.0,266.0
5,2,17,1365.3833333333332,3356.4666666666662,273.07666666666665,0.0,271.0
1,10,4,753.3166666666667,1191.3833333333334,753.3166666666667,0.0,272.0
2,8,6,429.26666666666665,1566.1166666666668,214.63333333333333,0.0,274.0
1,5,1,722.1166666666667,724.95,722.1166666666667,0.0,275.0
4,7,12,1489.3166666666666,2145.4166666666665,496.43888888888887,0.0,277.0
5,7,6,584.9166666666667,263.9033333333333,116.98333333333336,0.0,272.0
4,4,12,534.3666666666667,1078.4875000000004,133.59166666666664,0.0,268.0
1,0,5,408.41666666666674,1789.3666666666666,408.41666666666674,0.0,262.0
5,0,16,1514.8833333333332,2093.01,302.97666666666663,0.0,263.0
8,0,22,3031.1,2785.4125,378.8875,0.0,264.0
5,0,16,1667.9666666666665,2489.28,333.5933333333333,0.0,265.0
2,0,11,621.3666666666667,1323.6666666666665,310.68333333333334,0.0,261.0
3,0,11,736.9833333333332,2041.9388888888889,245.6611111111111,0.0,260.0
7,0,11,780.4666666666667,715.4083333333333,130.07777777777778,0.0,262.0
6,0,12,303.23333333333335,730.92,60.64666666666668,0.0,261.0
7,0,15,1103.75,2020.5357142857144,157.67857142857142,0.0,261.0
7,0,25,4172.25,3978.2277777777776,695.375,0.0,264.0
4,0,17,1445.4,3259.458333333333,361.35,0.0,268.0
4,1,6,765.5000000000001,491.6,191.37500000000003,0.0,272.0
1,13,1,10.116666666666667,10.116666666666667,10.116666666666667,0.0,273.0
2,9,4,49.38333333333333,105.33333333333331,24.691666666666666,0.0,275.0
1,6,1,3.283333333333333,3.283333333333333,3.283333333333333,0.0,276.0
1,3,1,1.55,3.083333333333333,1.55,0.0,277.0
2,13,3,371.3,421.49166666666673,185.65,0.0,265.0
1,8,3,243.86666666666667,637.05,243.86666666666667,0.0,257.0
8,0,16,1739.2333333333331,2067.1666666666665,289.87222222222215,0.0,261.0
10,0,12,901.0666666666667,688.2518518518518,100.11851851851853,0.0,265.0
7,0,20,2192.95,1816.6166666666666,313.27857142857135,0.0,268.0
10,0,26,2632.4833333333336,2092.6055555555554,292.4981481481482,0.0,270.0
9,0,23,3210.55,1740.1203703703704,356.72777777777776,0.0,276.0
4,0,12,977.5,3270.0291666666667,244.375,0.0,274.0
3,0,6,609.6833333333334,872.8166666666666,203.22777777777782,0.0,274.0
8,0,27,3012.5333333333333,5238.33125,376.56666666666666,0.0,279.0
7,0,17,1581.8166666666668,2988.058333333334,263.6361111111111,0.0,273.0
8,0,20,2536.35,1178.7479166666667,317.04375,0.0,273.0
4,0,3,229.78333333333336,66.6375,57.44583333333334,0.0,277.0
3,0,4,466.4333333333333,367.7611111111111,155.47777777777776,0.0,280.0
2,10,11,732.8833333333333,2215.383333333333,366.44166666666666,0.0,282.0
2,4,9,450.35,3099.858333333333,225.175,0.0,284.0
1,3,1,3.6666666666666665,5.116666666666666,3.6666666666666665,0.0,285.0
2,5,7,745.6833333333334,2128.241666666667,372.8416666666667,0.0,277.0
1,8,3,172.71666666666667,269.96666666666664,172.71666666666667,0.0,274.0
5,0,16,1309.4166666666665,3944.020833333333,327.35416666666663,0.0,275.0
5,0,18,1602.8833333333334,1535.63,320.57666666666665,0.0,275.0
4,0,8,510.7833333333333,925.075,127.69583333333333,0.0,274.0
8,0,22,3566.9,3038.585416666667,445.8625,0.0,277.0
1,0,1,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,278.0
3,0,6,314.91666666666663,222.49444444444438,104.9722222222222,0.0,278.0
2,0,10,327.1333333333333,485.60833333333335,163.56666666666666,0.0,278.0
5,0,13,881.9166666666667,2031.4208333333331,220.47916666666669,0.0,280.0
5,0,24,1585.0666666666666,5633.16,317.0133333333333,0.0,280.0
2,0,12,756.5500000000002,3230.691666666666,378.275,0.0,274.0
4,0,11,761.8,809.5666666666666,190.45,0.0,278.0
4,0,18,1543.3833333333334,2437.241666666667,385.84583333333336,0.0,282.0
2,6,9,474.9,2625.0,237.45,0.0,284.0
1,8,10,728.7666666666668,2551.266666666667,728.7666666666668,0.0,285.0
1,3,1,6.383333333333334,6.383333333333334,6.383333333333334,0.0,286.0
3,2,8,639.9666666666667,1069.1833333333334,213.32222222222225,0.0,289.0
6,4,20,1904.15,2681.6694444444447,317.35833333333335,0.0,289.0
7,7,13,1448.6833333333334,1157.3166666666666,206.95476190476194,0.0,288.0
3,0,13,1154.5833333333333,2892.238888888889,384.86111111111114,0.0,284.0
3,0,8,917.75,633.9,305.9166666666667,0.0,284.0
8,0,25,3383.5,3606.2583333333337,422.9375,0.0,289.0
8,0,17,2157.733333333333,1798.4562500000006,269.71666666666664,0.0,292.0
5,0,18,1788.8833333333332,1176.7033333333334,357.77666666666664,0.0,284.0
3,0,11,704.3499999999998,1545.2333333333331,234.78333333333333,0.0,286.0
2,0,12,621.4166666666666,5543.608333333334,310.7083333333333,0.0,285.0
4,0,9,766.3833333333333,650.7666666666668,191.59583333333333,0.0,287.0
3,0,15,595.9666666666667,3545.4388888888893,198.65555555555562,0.0,286.0
1,0,9,446.1,3735.65,446.1,0.0,280.0
1,0,2,69.11666666666666,190.5,69.11666666666666,0.0,281.0
3,0,11,1139.7166666666667,1696.1277777777775,379.9055555555556,0.0,284.0
1,0,4,329.3333333333333,1055.7666666666667,329.3333333333333,0.0,285.0
1,4,1,11.633333333333333,11.633333333333333,11.633333333333333,0.0,286.0
5,0,7,1283.1833333333334,638.0166666666668,256.63666666666666,0.0,287.0
6,0,21,1830.6,2818.1027777777776,305.1,0.0,290.0
2,0,9,907.5833333333333,2842.308333333333,453.7916666666666,0.0,286.0
2,0,6,311.5,407.6,155.75,0.0,285.0
7,0,13,2601.65,1035.2309523809522,371.66428571428565,0.0,291.0
4,0,4,216.96666666666667,83.11249999999998,54.24166666666667,0.0,285.0
3,0,22,1739.533333333333,10139.061111111112,579.8444444444443,0.0,285.0
1,0,1,39.75,79.48333333333333,39.75,0.0,286.0
4,0,6,641.6166666666667,503.9666666666666,160.40416666666667,0.0,290.0
1,0,5,228.31666666666663,693.6,228.31666666666663,0.0,291.0
1,0,6,277.5833333333333,1909.35,277.5833333333333,0.0,292.0
2,0,9,1034.2666666666667,2417.8583333333336,517.1333333333333,0.0,294.0
2,0,1,65.66666666666666,32.83333333333333,32.83333333333333,0.0,296.0
1,0,1,32.23333333333333,32.23333333333333,32.23333333333333,0.0,297.0
1,0,1,26.466666666666665,26.466666666666665,26.466666666666665,0.0,298.0
1,0,1,23.65,23.65,23.65,0.0,299.0
1,0,4,216.83333333333331,1385.3,216.83333333333331,0.0,300.0
1,0,3,26.73333333333333,75.73333333333333,26.73333333333333,0.0,301.0
2,0,12,742.5166666666668,1129.8833333333334,371.25833333333327,0.0,303.0
5,0,14,1787.533333333333,2303.336666666667,357.50666666666666,0.0,308.0
2,0,5,308.9666666666667,400.825,154.48333333333338,0.0,310.0
4,0,8,1066.7166666666667,660.5666666666667,266.6791666666667,0.0,314.0
2,0,4,228.95,180.9333333333333,114.475,0.0,316.0
2,0,4,41.766666666666666,74.89999999999998,20.883333333333333,0.0,318.0
1,0,10,402.73333333333335,7649.0,402.73333333333335,0.0,319.0
1,0,3,112.73333333333332,309.68333333333334,112.73333333333332,0.0,320.0
4,0,14,1166.7166666666665,1216.022222222222,388.9055555555555,0.0,324.0
5,0,11,1744.8166666666666,1387.1066666666666,348.9633333333333,0.0,329.0
3,1,11,523.8,1098.9222222222222,174.6,0.0,332.0
1,5,3,32.71666666666667,71.86666666666666,32.71666666666667,0.0,333.0
1,4,1,7.4833333333333325,7.4833333333333325,7.4833333333333325,0.0,334.0
2,8,8,410.2,1066.8333333333335,205.1,0.0,322.0
3,8,9,797.65,1968.7277777777774,265.8833333333333,0.0,315.0
10,1,30,3632.35,4824.5796296296285,403.5944444444444,0.0,320.0
7,0,21,4241.716666666666,4513.135714285714,605.9595238095237,0.0,323.0
8,0,16,1563.666666666667,1172.63125,195.45833333333331,0.0,325.0
6,0,13,1048.5833333333335,897.1055555555554,174.76388888888889,0.0,323.0
